Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score
14955.0,368,31,163.77,1,2,1,121
14956.0,57,4,1325.0,3,1,4,314
14957.0,280,17,274.8,1,2,2,122
14958.0,231,30,458.26,1,2,2,122
14961.0,15,363,9322.32,5,5,5,555
14962.0,175,9,240.21000000000004,2,1,2,212
14963.0,15,297,1670.83,5,5,4,554
14966.0,23,122,924.5200000000001,4,4,3,443
14967.0,77,24,1216.72,2,2,4,224
14968.0,94,48,357.4,2,3,2,232
14969.0,339,13,906.23,1,1,3,113
14970.0,45,93,2001.34,3,4,4,344
14972.0,17,2,30.300000000000004,4,1,1,411
14975.0,57,15,192.45,3,2,1,321
14977.0,361,4,31.929999999999996,1,1,1,111
14978.0,66,79,1174.92,3,4,4,344
14979.0,371,53,439.46,1,3,2,132
14980.0,373,24,150.68,1,2,1,121
14981.0,29,16,211.39999999999998,4,2,1,421
14982.0,208,39,237.78,1,3,2,132
14983.0,325,30,183.20000000000002,1,2,1,121
14984.0,24,15,1058.1399999999999,4,2,4,424
14986.0,12,100,566.9,5,4,3,543
14987.0,1,14,1305.85,5,1,4,514
14988.0,16,204,1732.06,4,5,4,454
14989.0,297,18,342.4,1,2,2,122
14990.0,248,43,305.42,1,3,2,132
14991.0,66,21,314.67,3,2,2,322
14992.0,78,27,210.5,2,2,1,221
14993.0,199,10,36.13,1,1,1,111
14994.0,18,320,886.33,4,5,3,453
14996.0,117,41,442.28999999999996,2,3,2,232
14997.0,291,12,230.4,1,1,1,111
14998.0,64,52,340.86,3,3,2,332
14999.0,228,9,129.48000000000002,1,1,1,111
15001.0,30,54,230.85999999999999,4,3,2,432
15002.0,3,255,3175.52,5,5,5,555
15003.0,109,350,1055.7,2,5,4,254
15005.0,2,1388,7582.78,5,5,5,555
15006.0,89,63,323.05,2,4,2,242
15008.0,116,12,360.0,2,1,2,212
15011.0,31,20,416.6,4,2,2,422
15012.0,9,127,437.58,5,4,2,542
15013.0,123,355,1641.3,2,5,4,254
15015.0,137,308,2275.82,2,5,5,255
15016.0,29,90,452.26,4,4,2,442
15018.0,3,5,111.25,5,1,1,511
15020.0,15,28,203.42,5,2,1,521
15021.0,2,251,817.3100000000001,5,5,3,553
15022.0,313,19,281.05,1,2,2,122
15023.0,5,457,5329.03,5,5,5,555
15024.0,3,216,2414.18,5,5,5,555
15025.0,204,74,636.08,1,4,3,143
15026.0,11,79,592.61,5,4,3,543
15027.0,16,57,1922.09,4,3,4,434
15028.0,4,71,530.58,5,4,3,543
15029.0,254,11,362.15,1,1,2,112
15030.0,16,28,1446.38,4,2,4,424
15031.0,30,333,2189.23,4,5,5,455
15032.0,2,73,8821.55,5,4,5,545
15034.0,22,370,4004.79,4,5,5,455
15037.0,12,48,402.51,5,3,2,532
15038.0,5,154,604.37,5,5,3,553
15039.0,4,1302,19956.55,5,5,5,555
15040.0,177,1,7.49,2,1,1,211
15041.0,80,40,113.67,2,3,1,231
15042.0,231,4,179.52,1,1,1,111
15043.0,99,49,2336.7999999999997,2,3,5,235
15044.0,15,472,8212.15,5,5,5,555
15046.0,59,203,2519.37,3,5,5,355
15048.0,4,23,98.7,5,2,1,521
15050.0,57,78,2411.7,3,4,5,345
15051.0,15,148,2528.55,5,5,5,555
15055.0,110,85,560.07,2,4,3,243
15056.0,156,7,133.45,2,1,1,211
15057.0,79,46,1695.06,2,3,4,234
15058.0,12,82,1252.19,5,4,4,544
15059.0,12,364,2101.8,5,5,5,555
15061.0,3,588,82162.74,5,5,5,555
15062.0,59,102,1597.76,3,4,4,344
15064.0,46,81,1254.41,3,4,4,344
15065.0,46,11,168.73,3,1,1,311
15067.0,49,97,2120.37,3,4,5,345
15068.0,54,117,623.49,3,4,3,343
15070.0,8,33,737.0500000000001,5,3,3,533
15071.0,22,28,473.49,4,2,3,423
15072.0,115,13,187.51999999999998,2,1,1,211
15073.0,36,105,1744.61,3,4,4,344
15074.0,65,31,817.46,3,2,3,323
15076.0,128,33,544.99,2,3,3,233
15077.0,92,34,2423.88,2,3,5,235
15078.0,4,361,7953.17,5,5,5,555
15079.0,1,106,2793.09,5,4,5,545
15080.0,63,31,546.25,3,2,3,323
15081.0,3,76,1460.92,5,4,4,544
15082.0,304,6,93.35000000000001,1,1,1,111
15084.0,15,31,965.2,5,2,4,524
15085.0,365,9,347.54,1,1,2,112
15086.0,200,11,218.53,1,1,1,111
15091.0,107,29,546.15,2,2,3,223
15092.0,84,20,315.35,2,2,2,222
15093.0,8,234,9247.74,5,5,5,555
15094.0,99,5,83.0,2,1,1,211
15095.0,56,77,1771.04,3,4,4,344
15097.0,219,43,338.97,1,3,2,132
15100.0,2,20,1684.3999999999999,5,2,4,524
15101.0,71,55,993.46,2,3,4,234
15102.0,166,27,554.67,2,2,3,223
15105.0,66,50,795.98,3,3,3,333
15107.0,8,33,608.6,5,3,3,533
15109.0,215,20,498.15000000000003,1,2,3,123
15110.0,39,18,509.75,3,2,3,323
15111.0,8,67,1163.39,5,4,4,544
15112.0,247,7,209.4,1,1,1,111
15114.0,19,34,639.56,4,3,3,433
15115.0,353,15,187.99,1,2,1,121
15117.0,84,52,934.19,2,3,3,233
15122.0,58,149,2849.29,3,5,5,355
15123.0,57,77,2456.86,3,4,5,345
15124.0,112,16,266.63,2,2,2,222
15125.0,115,121,5007.28,2,4,5,245
15126.0,172,25,449.49,2,2,2,222
15127.0,155,12,304.97,2,1,2,212
15128.0,66,21,312.68,3,2,2,322
15129.0,21,123,3412.78,4,4,5,445
15131.0,30,7,80.28,4,1,1,411
15133.0,18,20,824.48,4,2,3,423
15134.0,17,12,208.3,4,1,1,411
15135.0,192,11,166.63,1,1,1,111
15137.0,156,40,747.55,2,3,3,233
15138.0,21,33,486.59000000000003,4,3,3,433
15140.0,78,32,889.44,2,3,3,233
15141.0,93,83,1378.31,2,4,4,244
15142.0,46,117,2110.23,3,4,5,345
15143.0,68,17,304.18,3,2,2,322
15144.0,15,135,5476.47,5,5,5,555
15149.0,212,46,1033.81,1,3,4,134
15150.0,92,232,3686.61,2,5,5,255
15151.0,59,57,2085.61,3,3,5,335
15152.0,331,30,513.73,1,2,3,123
15154.0,114,103,1091.99,2,4,4,244
15155.0,19,24,383.96999999999997,4,2,2,422
15157.0,205,27,718.04,1,2,3,123
15158.0,36,6,36.25999999999999,3,1,1,311
15159.0,31,100,3475.7200000000003,4,4,5,445
15160.0,10,19,431.11,5,2,2,522
15161.0,24,33,119.92,4,3,1,431
15162.0,364,16,241.5,1,2,2,122
15164.0,16,260,1208.97,4,5,4,454
15165.0,9,27,487.75,5,2,3,523
15166.0,103,12,167.16,2,1,1,211
15167.0,43,272,1496.67,3,5,4,354
15169.0,18,59,569.22,4,3,3,433
15170.0,42,4,81.15,3,1,1,311
15173.0,16,88,1399.26,4,4,4,444
15174.0,46,23,345.71,3,2,2,322
15176.0,232,53,985.09,1,3,4,134
15177.0,61,26,948.93,3,2,4,324
15179.0,28,227,5240.62,4,5,5,455
15180.0,3,52,816.9300000000001,5,3,3,533
15181.0,1,6,268.16999999999996,5,1,2,512
15182.0,16,99,2319.902,4,4,5,445
15183.0,183,39,637.03,1,3,3,133
15184.0,23,22,283.19,4,2,2,422
15186.0,110,33,991.7900000000001,2,3,4,234
15188.0,361,23,310.43,1,2,2,122
15189.0,17,29,1298.99,4,2,4,424
15190.0,70,40,834.4399999999999,3,3,3,333
15191.0,99,35,588.05,2,3,3,233
15192.0,1,55,937.07,5,3,3,533
15194.0,4,193,4666.51,5,5,5,555
15196.0,68,43,316.25,3,3,2,332
15197.0,24,30,771.4,4,2,3,423
15198.0,43,22,365.81,3,2,2,322
15199.0,10,38,1853.7,5,3,4,534
15200.0,130,30,549.05,2,2,3,223
15201.0,72,34,598.0600000000001,2,3,3,233
15202.0,56,8,-2570.1800000000003,3,1,1,311
15203.0,26,201,2572.38,4,5,5,455
15207.0,45,27,653.77,3,2,3,323
15208.0,59,6,100.4,3,1,1,311
15209.0,366,13,178.98000000000002,1,1,1,111
15210.0,14,47,845.01,5,3,3,533
15211.0,1,23,383.07,5,2,2,522
15212.0,12,5,106.47999999999999,5,1,1,511
15215.0,29,116,880.47,4,4,3,443
15216.0,254,22,389.49,1,2,2,122
15217.0,199,28,426.24,1,2,2,122
15218.0,25,244,5699.11,4,5,5,455
15219.0,284,17,379.7,1,2,2,122
15221.0,2,39,1702.0,5,3,4,534
15222.0,108,152,2830.66,2,5,5,255
15223.0,245,14,662.2,1,1,3,113
15224.0,148,24,526.78,2,2,3,223
15227.0,32,62,1269.0900000000001,4,4,4,444
15228.0,64,109,2193.56,3,4,5,345
15229.0,222,9,160.5,1,1,1,111
15231.0,232,17,228.35999999999999,1,2,1,121
15233.0,37,1,59.400000000000006,3,1,1,311
15235.0,5,44,690.3000000000001,5,3,3,533
15240.0,7,162,2629.43,5,5,5,555
15241.0,66,74,1293.72,3,4,4,344
15242.0,58,4,302.04,3,1,2,312
15243.0,71,39,610.6,2,3,3,233
15244.0,296,16,218.61,1,2,1,121
15245.0,38,59,2095.0,3,3,5,335
15246.0,191,18,266.25,1,2,2,122
15247.0,100,12,611.11,2,1,3,213
15248.0,47,111,1865.03,3,4,4,344
15249.0,66,156,2489.79,3,5,5,355
15250.0,276,3,60.0,1,1,1,111
15251.0,50,125,9768.49,3,4,5,345
15252.0,53,77,1312.28,3,4,4,344
15253.0,35,66,1117.99,4,4,4,444
15254.0,182,50,773.04,1,3,3,133
15255.0,32,146,2779.92,4,5,5,455
15256.0,197,4,71.95,1,1,1,111
15257.0,50,5,368.75,3,1,2,312
15259.0,148,57,1182.3799999999999,2,3,4,234
15260.0,8,326,7317.61,5,5,5,555
15261.0,17,73,1253.18,4,4,4,444
15262.0,16,16,239.87,4,2,2,422
15264.0,115,34,450.46000000000004,2,3,2,232
15265.0,240,111,1839.52,1,4,4,144
15266.0,15,40,722.4,5,3,3,533
15268.0,114,27,941.2500000000001,2,2,4,224
15269.0,16,33,816.56,4,3,3,433
15270.0,24,149,4895.79,4,5,5,455
15271.0,1,353,2153.4700000000003,5,5,5,555
15272.0,86,244,1363.54,2,5,4,254
15273.0,235,1,228.96,1,1,1,111
15276.0,30,142,495.71999999999997,4,5,3,453
15277.0,61,14,220.44,3,1,1,311
15278.0,197,29,496.15999999999997,1,2,3,123
15279.0,1,78,1264.33,5,4,4,544
15280.0,124,45,293.09999999999997,2,3,2,232
15281.0,14,394,6077.67,5,5,5,555
15282.0,206,27,348.59,1,2,2,122
15283.0,26,10,135.43,4,1,1,411
15284.0,136,1,24.75,2,1,1,211
15285.0,43,6,94.92,3,1,1,311
15287.0,15,16,369.34000000000003,5,2,2,522
15288.0,1,93,1576.6100000000001,5,4,4,544
15289.0,57,40,635.61,3,3,3,333
15290.0,29,89,2551.81,4,4,5,445
15291.0,9,158,8854.73,5,5,5,555
15293.0,301,19,247.5,1,2,2,122
15294.0,36,17,222.3,3,2,1,321
15295.0,290,53,217.23999999999998,1,3,1,131
15296.0,49,347,6613.62,3,5,5,355
15298.0,2,259,4581.93,5,5,5,555
15299.0,8,8,3456.5299999999997,5,1,5,515
15301.0,4,137,2533.09,5,5,5,555
15302.0,358,16,291.05,1,2,2,122
15303.0,201,40,604.76,1,3,3,133
15304.0,4,6,225.15,5,1,1,511
15305.0,191,5,93.6,1,1,1,111
15306.0,136,105,2306.63,2,4,5,245
15309.0,246,61,715.53,1,3,3,133
15310.0,114,45,1634.64,2,3,4,234
15311.0,1,2226,54093.73,5,5,5,555
15312.0,19,117,1995.39,4,4,4,444
15314.0,32,27,472.67999999999995,4,2,3,423
15317.0,313,6,112.05000000000001,1,1,1,111
15321.0,53,223,3909.92,3,5,5,355
15322.0,112,41,711.18,2,3,3,233
15323.0,169,37,320.9,2,3,2,232
15324.0,337,8,140.22000000000003,1,1,1,111
15325.0,31,177,1434.52,4,5,4,454
15326.0,232,117,1218.1100000000001,1,4,4,144
15328.0,43,8,107.24,3,1,1,311
15329.0,1,116,1737.48,5,4,4,544
15331.0,135,46,755.41,2,3,3,233
15332.0,2,154,4892.68,5,5,5,555
15336.0,37,15,240.5,3,2,2,322
15337.0,38,24,344.72,3,2,2,322
15338.0,313,60,283.43,1,3,2,132
15339.0,57,144,1076.52,3,5,4,354
15340.0,197,7,105.5,1,1,1,111
15341.0,85,8,380.5,2,1,2,212
15346.0,53,21,339.23,3,2,2,322
15347.0,2,38,1132.3,5,3,4,534
15350.0,9,30,547.6,5,2,3,523
15351.0,5,153,1753.04,5,5,4,554
15352.0,184,37,114.95,1,3,1,131
15353.0,3,325,2377.03,5,5,5,555
15354.0,234,7,-94.8,1,1,1,111
15356.0,4,236,698.45,5,5,3,553
15357.0,318,1,-36.75,1,1,1,111
15358.0,1,591,8602.55,5,5,5,555
15359.0,190,17,162.6,1,2,1,121
15361.0,162,3,270.15000000000003,2,1,2,212
15362.0,84,40,613.08,2,3,3,233
15363.0,8,35,678.11,5,3,3,533
15365.0,39,104,2242.81,3,4,5,345
15366.0,45,94,1786.57,3,4,4,344
15367.0,54,185,3138.04,3,5,5,355
15368.0,30,4,275.8,4,1,2,412
15369.0,10,103,3305.88,5,4,5,545
15370.0,46,50,1352.96,3,3,4,334
15371.0,298,1,59.400000000000006,1,1,1,111
15372.0,86,33,3947.02,2,3,5,235
15373.0,7,69,1005.48,5,4,4,544
15374.0,260,7,139.32,1,1,1,111
15375.0,326,6,60.959999999999994,1,1,1,111
15377.0,18,22,1179.95,4,2,4,424
15378.0,98,12,246.5,2,1,2,212
15379.0,36,69,1174.55,3,4,4,344
15380.0,1,19,1739.8400000000001,5,2,4,524
15381.0,59,17,1290.77,3,2,4,324
15382.0,10,336,7718.64,5,5,5,555
15383.0,318,1,-10.5,1,1,1,111
15384.0,8,79,1378.73,5,4,4,544
15385.0,28,9,625.2,4,1,3,413
15387.0,128,20,468.65,2,2,2,222
15389.0,36,5,2233.8,3,1,5,315
15390.0,32,77,1216.66,4,4,4,444
15391.0,206,13,282.92,1,1,2,112
15392.0,10,60,1376.0900000000001,5,3,4,534
15393.0,203,32,659.48,1,3,3,133
15394.0,31,144,3067.86,4,5,5,455
15396.0,219,2,508.20000000000005,1,1,3,113
15400.0,56,15,586.1,3,2,3,323
15401.0,88,14,216.95000000000002,2,1,1,211
15402.0,23,91,1189.87,4,4,4,444
15403.0,127,8,170.88,2,1,1,211
15404.0,11,16,257.06,5,2,2,522
15405.0,212,22,310.74,1,2,2,122
15406.0,89,69,465.15999999999997,2,4,2,242
15409.0,337,12,117.2,1,1,1,111
15410.0,204,40,1234.88,1,3,4,134
15413.0,66,27,-2531.3799999999997,3,2,1,321
15416.0,114,37,580.28,2,3,3,233
15418.0,61,69,452.32,3,4,2,342
15420.0,70,56,743.0,3,3,3,333
15421.0,21,263,2854.98,4,5,5,455
15422.0,15,115,1517.32,5,4,4,544
15423.0,217,15,175.64,1,2,1,121
15424.0,99,16,214.44,2,2,1,221
15425.0,36,144,1944.57,3,5,4,354
15426.0,4,243,1163.05,5,5,4,554
15428.0,23,38,668.97,4,3,3,433
15430.0,103,41,903.75,2,3,3,233
15431.0,138,2,153.24,2,1,1,211
15432.0,163,8,130.07,2,1,1,211
15434.0,10,80,1519.63,5,4,4,544
15437.0,276,12,193.29000000000002,1,1,1,111
15439.0,40,57,1269.05,3,3,4,334
15441.0,32,57,1254.21,4,3,4,434
15443.0,110,266,1903.98,2,5,4,254
15445.0,226,9,171.0,1,1,1,111
15446.0,12,116,398.85,5,4,2,542
15447.0,163,21,329.76,2,2,2,222
15448.0,310,21,294.17,1,2,2,122
15451.0,70,63,233.21,3,4,2,342
15452.0,26,144,1260.38,4,5,4,454
15454.0,254,16,128.59,1,2,1,121
15455.0,233,2,38.25,1,1,1,111
15456.0,39,170,1672.05,3,5,4,354
15458.0,38,6,208.79999999999998,3,1,1,311
15459.0,53,7,202.82999999999998,3,1,1,311
15461.0,96,5,391.29999999999995,2,1,2,212
15462.0,81,30,502.45,2,2,3,223
15465.0,5,167,5281.13,5,5,5,555
15466.0,25,208,1236.48,4,5,4,454
15468.0,21,59,949.02,4,3,4,434
15469.0,63,20,329.90000000000003,3,2,2,322
15470.0,211,4,63.419999999999995,1,1,1,111
15471.0,16,85,847.0799999999999,4,4,3,443
15473.0,80,3,274.8,2,1,2,212
15474.0,231,20,163.1,1,2,1,121
15476.0,16,80,2180.28,4,4,5,445
15477.0,285,2,368.4,1,1,2,112
15478.0,211,25,583.56,1,2,3,123
15479.0,369,9,147.4,1,1,1,111
15480.0,101,172,2686.75,2,5,5,255
15481.0,37,38,1993.34,3,3,4,334
15482.0,22,52,1539.1099999999997,4,3,4,434
15483.0,21,202,628.39,4,5,3,453
15484.0,176,53,1061.69,2,3,4,234
15485.0,9,79,3049.51,5,4,5,545
15486.0,163,1,102.0,2,1,1,211
15487.0,315,14,231.32,1,1,2,112
15488.0,92,9,340.6,2,1,2,212
15489.0,36,68,1237.3300000000002,3,4,4,344
15490.0,66,29,188.1,3,2,1,321
15493.0,25,353,2313.18,4,5,5,455
15494.0,114,255,2471.72,2,5,5,255
15495.0,15,20,246.5,5,2,2,522
15496.0,267,22,146.14000000000001,1,2,1,121
15497.0,10,107,7383.76,5,4,5,545
15498.0,2,465,11464.35,5,5,5,555
15499.0,359,42,161.6,1,3,1,131
15501.0,40,70,402.5,3,4,2,342
15502.0,4,166,3132.07,5,5,5,555
15503.0,362,53,120.06,1,3,1,131
15504.0,156,57,361.07,2,3,2,232
15506.0,17,114,1060.77,4,4,4,444
15509.0,16,29,166.51,4,2,1,421
15512.0,26,25,210.58,4,2,1,421
15513.0,1,261,12744.37,5,5,5,555
15514.0,15,162,2459.09,5,5,5,555
15515.0,23,7,171.81,4,1,1,411
15518.0,15,244,2191.89,5,5,5,555
15519.0,19,37,344.61,4,3,2,432
15521.0,36,223,4099.79,3,5,5,355
15523.0,24,212,16808.03,4,5,5,455
15524.0,242,8,151.4,1,1,1,111
15525.0,9,81,469.78,5,4,2,542
15527.0,30,189,2692.96,4,5,5,455
15529.0,2,138,1116.72,5,5,4,554
15530.0,148,35,311.37,2,3,2,232
15532.0,12,371,2190.9700000000003,5,5,5,555
15534.0,361,8,162.25,1,1,1,111
15535.0,1,61,525.92,5,3,3,533
15536.0,45,16,259.09,3,2,2,322
15538.0,173,33,3027.15,2,3,5,235
15540.0,11,16,247.38,5,2,2,522
15542.0,148,254,895.9,2,5,3,253
15543.0,95,30,114.98,2,2,1,221
15544.0,8,302,4591.61,5,5,5,555
15545.0,7,31,135.32999999999998,5,2,1,521
15546.0,242,18,539.5500000000001,1,2,3,123
15547.0,12,658,5186.05,5,5,5,555
15548.0,231,23,158.09,1,2,1,121
15549.0,57,47,652.7,3,3,3,333
15550.0,14,182,1419.97,5,5,4,554
15551.0,30,124,1223.22,4,4,4,444
15552.0,259,13,162.4,1,1,1,111
15555.0,1,807,6985.88,5,5,5,555
15558.0,275,26,143.32999999999998,1,2,1,121
15559.0,204,62,1109.4,1,4,4,144
15560.0,33,10,153.52,4,1,1,411
15561.0,19,65,1133.8,4,4,4,444
15562.0,60,33,538.83,3,3,3,333
15563.0,141,147,1461.52,2,5,4,254
15564.0,99,4,70.74000000000001,2,1,1,211
15566.0,28,12,227.87,4,1,1,411
15569.0,26,111,2210.64,4,4,5,445
15570.0,5,464,5137.02,5,5,5,555
15571.0,22,578,3401.2,4,5,5,455
15572.0,16,141,1515.81,4,5,4,454
15573.0,254,116,599.73,1,4,3,143
15574.0,8,206,774.4499999999999,5,5,3,553
15575.0,255,3,30.1,1,1,1,111
15577.0,359,21,139.1,1,2,1,121
15579.0,19,124,918.65,4,4,3,443
15580.0,12,258,1221.95,5,5,4,554
15581.0,2,610,2367.81,5,5,5,555
15583.0,12,46,107.86,5,3,1,531
15584.0,35,101,552.39,4,4,3,443
15586.0,227,39,1128.66,1,3,4,134
15587.0,28,5,608.4000000000001,4,1,3,413
15588.0,313,4,579.6,1,1,3,113
15590.0,18,87,1496.6,4,4,4,444
15591.0,218,7,217.9,1,1,1,111
15595.0,123,4,357.6,2,1,2,212
15596.0,1,103,1680.25,5,4,4,544
15597.0,211,15,238.8,1,2,2,122
15598.0,63,22,307.34,3,2,2,322
15599.0,81,31,488.32,2,2,3,223
15600.0,64,74,1178.71,3,4,4,344
15601.0,8,466,8173.860000000001,5,5,5,555
15602.0,4,87,1892.3400000000001,5,4,4,544
15603.0,269,3,26.25,1,1,1,111
15605.0,9,45,735.1700000000001,5,3,3,533
15606.0,26,68,2310.83,4,4,5,445
15607.0,179,102,1473.81,1,4,4,144
15608.0,51,45,692.3,3,3,3,333
15611.0,10,55,1289.98,5,3,4,534
15613.0,246,27,433.71999999999997,1,2,2,122
15614.0,64,85,3008.86,3,4,5,345
15615.0,26,485,10922.03,4,5,5,455
15616.0,74,13,317.11,2,1,2,212
15617.0,32,42,828.5500000000001,4,3,3,433
15620.0,36,32,385.53000000000003,3,3,2,332
15622.0,60,248,4093.55,3,5,5,355
15623.0,29,89,2136.02,4,4,5,445
15625.0,12,109,1698.69,5,4,4,544
15626.0,45,33,373.57,3,3,2,332
15627.0,93,24,566.9,2,2,3,223
15628.0,2,167,2737.7200000000003,5,5,5,555
15629.0,86,77,2240.9,2,4,5,245
15630.0,280,20,295.05,1,2,2,122
15631.0,278,39,596.67,1,3,3,133
15633.0,145,185,4173.41,2,5,5,255
15634.0,19,19,311.1,4,2,2,422
15635.0,31,2,100.35,4,1,1,411
15636.0,73,32,719.82,2,3,3,233
15637.0,49,26,574.23,3,2,3,323
15638.0,14,27,2231.2,5,2,5,525
15639.0,85,47,603.01,2,3,3,233
15640.0,8,289,11402.07,5,5,5,555
15641.0,32,192,3458.35,4,5,5,455
15642.0,365,6,105.78000000000002,1,1,1,111
15645.0,38,17,430.56,3,2,2,322
15646.0,8,50,526.97,5,3,3,533
15647.0,51,11,169.0,3,1,1,311
15649.0,3,10,1354.35,5,1,4,514
15650.0,151,37,539.03,2,3,3,233
15651.0,56,28,612.76,3,2,3,323
15652.0,23,84,1074.1,4,4,4,444
15658.0,8,77,1311.44,5,4,4,544
15659.0,22,10,226.04,4,1,1,411
15660.0,1,71,1212.13,5,4,4,544
15661.0,15,39,906.15,5,3,3,533
15662.0,297,12,283.73,1,1,2,112
15664.0,64,55,853.72,3,3,3,333
15665.0,47,172,1773.11,3,5,4,354
15666.0,108,67,632.9399999999999,2,4,3,243
15670.0,183,8,142.15,1,1,1,111
15672.0,361,3,45.300000000000004,1,1,1,111
15673.0,87,133,3528.82,2,5,5,255
15674.0,53,239,4473.83,3,5,5,355
15675.0,40,14,218.35,3,1,1,311
15677.0,57,39,648.4,3,3,3,333
15678.0,31,85,1541.19,4,4,4,444
15680.0,2,190,3130.8,5,5,5,555
15681.0,15,36,1533.84,5,3,4,534
15682.0,235,26,316.99,1,2,2,122
15683.0,109,16,330.79,2,2,2,222
15684.0,183,14,147.8,1,1,1,111
15685.0,86,17,55.980000000000004,2,2,1,221
15686.0,56,1,90.0,3,1,1,311
15688.0,54,27,190.57,3,2,1,321
15689.0,253,15,266.93,1,2,2,122
15691.0,30,13,375.0,4,1,2,412
15693.0,295,1,37.5,1,1,1,111
15694.0,1,84,4142.86,5,4,5,545
15695.0,233,37,721.06,1,3,3,133
15696.0,57,63,1113.01,3,4,4,344
15697.0,325,14,246.75,1,1,2,112
15698.0,260,2,46.2,1,1,1,111
15702.0,112,30,140.39000000000001,2,2,1,221
15704.0,129,92,1450.56,2,4,4,244
15708.0,5,111,994.26,5,4,4,544
15709.0,225,21,194.6,1,2,1,121
15710.0,53,110,898.87,3,4,3,343
15711.0,192,25,420.25,1,2,2,122
15712.0,15,114,2395.1,5,4,5,545
15713.0,2,43,639.24,5,3,3,533
15714.0,89,14,453.93,2,1,2,212
15715.0,191,38,658.02,1,3,3,133
15716.0,5,208,1938.0,5,5,4,554
15717.0,57,17,456.70000000000005,3,2,2,322
15718.0,176,18,293.79,2,2,2,222
15719.0,17,856,5090.4,4,5,5,455
15720.0,186,27,143.19,1,2,1,121
15722.0,81,125,2938.84,2,4,5,245
15723.0,47,88,744.55,3,4,3,343
15724.0,29,8,87.5,4,1,1,411
15726.0,26,23,321.91,4,2,2,422
15727.0,23,392,4266.55,4,5,5,455
15728.0,15,12,544.6,5,1,3,513
15729.0,29,7,92.7,4,1,1,411
15730.0,15,42,599.8,5,3,3,533
15731.0,189,8,125.3,1,1,1,111
15732.0,8,93,1343.4,5,4,4,544
15734.0,72,17,923.85,2,2,3,223
15735.0,57,19,327.68,3,2,2,322
15736.0,66,106,1717.27,3,4,4,344
15738.0,1,325,8553.35,5,5,5,555
15741.0,94,12,208.62,2,1,1,211
15742.0,255,41,156.87,1,3,1,131
15747.0,11,128,1586.62,5,4,4,544
15748.0,85,16,465.45000000000005,2,2,2,222
15750.0,1,371,4241.321,5,5,5,555
15751.0,96,134,1318.84,2,5,4,254
15752.0,8,199,1570.16,5,5,4,554
15754.0,129,106,2546.19,2,4,5,245
15755.0,15,233,3618.07,5,5,5,555
15757.0,22,148,2225.94,4,5,5,455
15759.0,84,13,557.94,2,1,3,213
15760.0,266,5,-5795.87,1,1,1,111
15761.0,78,5,143.05,2,1,1,211
15764.0,70,71,1207.81,3,4,4,344
15765.0,302,25,370.63,1,2,2,122
15766.0,80,17,484.6,2,2,3,223
15767.0,277,9,-242.70000000000002,1,1,1,111
15768.0,112,1213,14977.63,2,5,5,255
15769.0,7,96,32445.66,5,4,5,545
15770.0,248,18,321.45,1,2,2,122
15771.0,240,28,1006.54,1,2,4,124
15772.0,54,16,280.88,3,2,2,322
15773.0,45,37,138.84,3,3,1,331
15774.0,45,89,1053.4,3,4,4,344
15775.0,267,2,45.6,1,1,1,111
15777.0,32,19,710.55,4,2,3,423
15778.0,67,17,307.95,3,2,2,322
15779.0,99,8,124.08000000000001,2,1,1,211
15782.0,66,19,1391.71,3,2,4,324
15784.0,103,43,848.3299999999999,2,3,3,233
15785.0,10,157,3521.58,5,5,5,555
15786.0,46,202,3558.65,3,5,5,355
15788.0,136,15,215.53,2,2,1,221
15789.0,67,115,1580.71,3,4,4,344
15791.0,142,104,1937.35,2,4,4,244
15792.0,35,57,933.84,4,3,3,433
15793.0,14,18,1433.96,5,2,4,524
15794.0,372,15,777.0,1,2,3,123
15795.0,66,89,1369.8600000000001,3,4,4,344
15796.0,10,167,2353.34,5,5,5,555
15797.0,217,4,613.6800000000001,1,1,3,113
15798.0,128,83,1535.37,2,4,4,244
15799.0,54,57,540.15,3,3,3,333
15800.0,89,125,543.5,2,4,3,243
15803.0,81,43,1513.84,2,3,4,234
15805.0,21,251,4256.75,4,5,5,455
15807.0,44,41,903.67,3,3,3,333
15808.0,5,664,14524.06,5,5,5,555
15809.0,91,24,463.67,2,2,2,222
15810.0,22,81,1579.3700000000001,4,4,4,444
15811.0,1,177,1671.9,5,5,4,554
15812.0,71,85,3385.03,2,4,5,245
15814.0,29,26,689.11,4,2,3,423
15816.0,178,12,93.3,1,1,1,111
15817.0,56,152,2766.4,3,5,5,355
15818.0,224,11,340.5,1,1,2,112
15819.0,67,141,2005.83,3,5,4,354
15822.0,129,39,892.4399999999999,2,3,3,233
15823.0,8,158,3874.62,5,5,5,555
15824.0,89,26,890.94,2,2,3,223
15826.0,199,52,933.77,1,3,3,133
15827.0,8,133,1789.48,5,5,4,554
15828.0,11,74,1108.82,5,4,4,544
15833.0,373,5,80.4,1,1,1,111
15834.0,8,107,1515.39,5,4,4,544
15837.0,121,28,385.03000000000003,2,2,2,222
15838.0,3,45,40053.35,5,3,5,535
15841.0,22,46,1507.4,4,3,4,434
15842.0,24,28,528.75,4,2,3,423
15845.0,172,45,622.78,2,3,3,233
15846.0,21,29,107.01,4,2,1,421
