Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue
527870,21314,SMALL GLASS HEART TRINKET POT,192,2010-10-19 11:36:00,1.85,16684.0,United Kingdom,355.20000000000005
527870,22365,DOORMAT RESPECTABLE HOUSE,120,2010-10-19 11:36:00,6.75,16684.0,United Kingdom,810.0
527870,20828,GLITTER BUTTERFLY CLIPS,192,2010-10-19 11:36:00,2.1,16684.0,United Kingdom,403.20000000000005
528051,22656,VINTAGE BLUE KITCHEN CABINET,1,2010-10-20 11:41:00,295.0,15874.0,United Kingdom,295.0
528055,21137,BLACK RECORD COVER FRAME,192,2010-10-20 11:48:00,3.39,13777.0,United Kingdom,650.88
528069,51008,AFGHAN SLIPPER SOCK PAIR,110,2010-10-20 12:22:00,3.45,17706.0,United Kingdom,379.5
528070,22111,SCOTTIE DOG HOT WATER BOTTLE,60,2010-10-20 12:24:00,4.25,14543.0,United Kingdom,255.0
528070,22570,FELTCRAFT CUSHION RABBIT,150,2010-10-20 12:24:00,3.39,14543.0,United Kingdom,508.5
528070,22569,FELTCRAFT CUSHION BUTTERFLY,150,2010-10-20 12:24:00,3.39,14543.0,United Kingdom,508.5
528085,84078A,SET/4 WHITE RETRO STORAGE CUBES ,16,2010-10-20 13:05:00,34.95,12980.0,United Kingdom,559.2
528118,21064,BOOM BOX SPEAKER BOYS,400,2010-10-20 14:28:00,5.45,18008.0,United Kingdom,2180.0
528119,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,600,2010-10-20 14:31:00,1.88,15061.0,United Kingdom,1128.0
528120,48194,DOORMAT HEARTS,50,2010-10-20 14:33:00,6.75,15061.0,United Kingdom,337.5
528138,22197,SMALL POPCORN HOLDER,500,2010-10-20 15:24:00,0.72,12931.0,United Kingdom,360.0
528158,37370,RETRO COFFEE MUGS ASSORTED,288,2010-10-20 17:33:00,1.06,14031.0,United Kingdom,305.28000000000003
528322,22866,HAND WARMER SCOTTY DOG DESIGN,168,2010-10-21 12:53:00,1.85,14113.0,United Kingdom,310.8
528328,20914,SET/5 RED SPOTTY LID GLASS BOWLS,192,2010-10-21 13:20:00,2.55,14045.0,United Kingdom,489.59999999999997
528338,22827,GIANT SEVENTEEN DRAWER SIDEBOARD,2,2010-10-21 14:03:00,145.0,15257.0,United Kingdom,290.0
528363,22828,REGENCY MIRROR WITH SHUTTERS,2,2010-10-21 15:38:00,145.0,14442.0,Channel Islands,290.0
528375,22941,CHRISTMAS LIGHTS 10 REINDEER,72,2010-10-21 17:29:00,7.65,13093.0,United Kingdom,550.8000000000001
528375,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,108,2010-10-21 17:29:00,4.25,13093.0,United Kingdom,459.0
528375,22942,CHRISTMAS LIGHTS 10 SANTAS ,48,2010-10-21 17:29:00,7.65,13093.0,United Kingdom,367.20000000000005
528388,22941,CHRISTMAS LIGHTS 10 REINDEER,72,2010-10-21 18:37:00,7.65,13093.0,United Kingdom,550.8000000000001
528388,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,108,2010-10-21 18:37:00,4.25,13093.0,United Kingdom,459.0
528388,22942,CHRISTMAS LIGHTS 10 SANTAS ,48,2010-10-21 18:37:00,7.65,13093.0,United Kingdom,367.20000000000005
528420,M,Manual,1,2010-10-22 09:45:00,780.25,14911.0,EIRE,780.25
528423,85099B,JUMBO BAG RED RETROSPOT,200,2010-10-22 09:48:00,1.65,13629.0,United Kingdom,330.0
528431,22827,GIANT SEVENTEEN DRAWER SIDEBOARD,2,2010-10-22 10:14:00,145.0,12973.0,United Kingdom,290.0
528474,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,160,2010-10-22 11:45:00,2.55,14866.0,United Kingdom,408.0
528474,22084,PAPER CHAIN KIT EMPIRE,160,2010-10-22 11:45:00,2.55,14866.0,United Kingdom,408.0
528579,84879,ASSORTED COLOUR BIRD ORNAMENT,1240,2010-10-22 13:18:00,1.45,12931.0,United Kingdom,1798.0
528579,21623,VINTAGE UNION JACK MEMOBOARD,84,2010-10-22 13:18:00,8.5,12931.0,United Kingdom,714.0
528592,84598,BOYS ALPHABET IRON ON PATCHES,2880,2010-10-22 14:06:00,0.17,13316.0,United Kingdom,489.6
528592,84568,GIRLS ALPHABET IRON ON PATCHES ,2880,2010-10-22 14:06:00,0.17,13316.0,United Kingdom,489.6
528630,21586,KINGS CHOICE GIANT TUBE MATCHES,144,2010-10-24 11:18:00,2.1,17389.0,United Kingdom,302.40000000000003
528733,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,108,2010-10-24 13:54:00,2.55,15640.0,United Kingdom,275.4
528738,35400,WOODEN BOX ADVENT CALENDAR ,32,2010-10-24 14:07:00,7.95,16422.0,United Kingdom,254.4
528881,22423,REGENCY CAKESTAND 3 TIER,32,2010-10-25 12:18:00,10.95,14292.0,United Kingdom,350.4
528881,20679,EDWARDIAN PARASOL RED,60,2010-10-25 12:18:00,4.95,14292.0,United Kingdom,297.0
528881,85014B,RED RETROSPOT UMBRELLA,60,2010-10-25 12:18:00,4.95,14292.0,United Kingdom,297.0
528881,15056BL,EDWARDIAN PARASOL BLACK,60,2010-10-25 12:18:00,4.95,14292.0,United Kingdom,297.0
528951,22804,CANDLEHOLDER PINK HANGING HEART,288,2010-10-25 16:43:00,3.24,17450.0,United Kingdom,933.1200000000001
528951,85123A,WHITE HANGING HEART T-LIGHT HOLDER,360,2010-10-25 16:43:00,3.24,17450.0,United Kingdom,1166.4
528951,21733,RED HANGING HEART T-LIGHT HOLDER,324,2010-10-25 16:43:00,3.24,17450.0,United Kingdom,1049.76
528965,21137,BLACK RECORD COVER FRAME,96,2010-10-26 09:59:00,3.39,16087.0,United Kingdom,325.44
529084,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,144,2010-10-26 13:15:00,2.55,12524.0,Germany,367.2
529141,62018,SOMBRERO ,400,2010-10-26 15:16:00,1.25,13953.0,United Kingdom,500.0
529146,15044A,PINK PAPER PARASOL ,100,2010-10-26 15:48:00,2.55,17404.0,Sweden,254.99999999999997
529146,15036,ASSORTED COLOURS SILK FAN,600,2010-10-26 15:48:00,0.65,17404.0,Sweden,390.0
529152,48184,DOORMAT ENGLISH ROSE ,60,2010-10-26 16:22:00,6.75,14156.0,EIRE,405.0
529152,21523,DOORMAT FANCY FONT HOME SWEET HOME,60,2010-10-26 16:22:00,6.75,14156.0,EIRE,405.0
529152,47566,PARTY BUNTING,96,2010-10-26 16:22:00,3.75,14156.0,EIRE,360.0
529180,22366,DOORMAT AIRMAIL ,40,2010-10-26 18:27:00,6.75,17809.0,United Kingdom,270.0
529199,15036,ASSORTED COLOURS SILK FAN,1200,2010-10-27 09:31:00,0.65,17381.0,United Kingdom,780.0
529306,22752,SET 7 BABUSHKA NESTING BOXES,96,2010-10-27 12:52:00,7.65,13093.0,United Kingdom,734.4000000000001
529350,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,1152,2010-10-28 09:29:00,2.75,17450.0,United Kingdom,3168.0
529350,22804,CANDLEHOLDER PINK HANGING HEART,320,2010-10-28 09:29:00,2.55,17450.0,United Kingdom,816.0
529350,21733,RED HANGING HEART T-LIGHT HOLDER,320,2010-10-28 09:29:00,2.55,17450.0,United Kingdom,816.0
529350,85123A,WHITE HANGING HEART T-LIGHT HOLDER,320,2010-10-28 09:29:00,2.55,17450.0,United Kingdom,816.0
529356,M,Manual,1,2010-10-28 09:44:00,2736.16,14156.0,EIRE,2736.16
529357,M,Manual,1,2010-10-28 09:45:00,1155.6,14156.0,EIRE,1155.6
529512,35400,WOODEN BOX ADVENT CALENDAR ,32,2010-10-28 14:50:00,7.95,14134.0,United Kingdom,254.4
529609,48188,DOORMAT WELCOME PUPPIES,40,2010-10-29 10:31:00,6.75,14088.0,United Kingdom,270.0
529613,22423,REGENCY CAKESTAND 3 TIER,360,2010-10-29 10:46:00,10.95,17949.0,United Kingdom,3941.9999999999995
529614,22197,SMALL POPCORN HOLDER,1512,2010-10-29 10:49:00,0.72,17949.0,United Kingdom,1088.6399999999999
529615,22197,SMALL POPCORN HOLDER,888,2010-10-29 10:51:00,0.72,17949.0,United Kingdom,639.36
529617,22622,BOX OF VINTAGE ALPHABET BLOCKS,48,2010-10-29 11:19:00,8.5,17929.0,United Kingdom,408.0
529628,16014,SMALL CHINESE STYLE SCISSOR,3000,2010-10-29 12:09:00,0.32,16308.0,United Kingdom,960.0
529719,16014,SMALL CHINESE STYLE SCISSOR,1000,2010-10-29 13:48:00,0.32,13848.0,United Kingdom,320.0
529803,22689,DOORMAT MERRY CHRISTMAS RED ,50,2010-10-31 10:37:00,6.75,14213.0,United Kingdom,337.5
529803,22942,CHRISTMAS LIGHTS 10 SANTAS ,48,2010-10-31 10:37:00,7.65,14213.0,United Kingdom,367.20000000000005
529811,22750,FELTCRAFT PRINCESS LOLA DOLL,96,2010-10-31 11:06:00,3.39,15569.0,United Kingdom,325.44
529844,22690,DOORMAT HOME SWEET HOME BLUE ,70,2010-10-31 13:05:00,6.75,16684.0,United Kingdom,472.5
530062,22944,CHRISTMAS METAL POSTCARD WITH BELLS,288,2010-11-01 11:38:00,1.06,17306.0,United Kingdom,305.28000000000003
530086,22178,VICTORIAN GLASS HANGING T-LIGHT,576,2010-11-01 13:32:00,0.9,16013.0,United Kingdom,518.4
530087,22655,VINTAGE RED KITCHEN CABINET,1,2010-11-01 13:33:00,295.0,16732.0,United Kingdom,295.0
530178,21314,SMALL GLASS HEART TRINKET POT,396,2010-11-02 10:14:00,1.85,17949.0,United Kingdom,732.6
530223,22622,BOX OF VINTAGE ALPHABET BLOCKS,48,2010-11-02 11:23:00,8.5,13090.0,United Kingdom,408.0
530325,21042,RED RETROSPOT APRON ,120,2010-11-02 13:36:00,4.65,15523.0,United Kingdom,558.0
530325,47567B,TEA TIME KITCHEN APRON,100,2010-11-02 13:36:00,4.65,15523.0,United Kingdom,465.00000000000006
530391,22585,PACK OF 6 BIRDY GIFT TAGS,288,2010-11-02 17:12:00,1.06,16705.0,United Kingdom,305.28000000000003
530513,22941,CHRISTMAS LIGHTS 10 REINDEER,36,2010-11-03 12:20:00,7.65,14646.0,Netherlands,275.40000000000003
530513,22942,CHRISTMAS LIGHTS 10 SANTAS ,36,2010-11-03 12:20:00,7.65,14646.0,Netherlands,275.40000000000003
530513,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,48,2010-11-03 12:20:00,8.5,14646.0,Netherlands,408.0
530514,22752,SET 7 BABUSHKA NESTING BOXES,48,2010-11-03 12:23:00,7.65,14646.0,Netherlands,367.20000000000005
530514,85123A,WHITE HANGING HEART T-LIGHT HOLDER,320,2010-11-03 12:23:00,2.55,14646.0,Netherlands,816.0
530514,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,240,2010-11-03 12:23:00,2.55,14646.0,Netherlands,612.0
530514,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,144,2010-11-03 12:23:00,2.55,14646.0,Netherlands,367.2
530514,22551,PLASTERS IN TIN SPACEBOY,192,2010-11-03 12:23:00,1.45,14646.0,Netherlands,278.4
530514,22837,HOT WATER BOTTLE BABUSHKA ,72,2010-11-03 12:23:00,4.25,14646.0,Netherlands,306.0
530514,21481,FAWN BLUE HOT WATER BOTTLE,108,2010-11-03 12:23:00,2.55,14646.0,Netherlands,275.4
530514,21731,RED TOADSTOOL LED NIGHT LIGHT,288,2010-11-03 12:23:00,1.45,14646.0,Netherlands,417.59999999999997
530514,22158,3 HEARTS HANGING DECORATION RUSTIC,128,2010-11-03 12:23:00,2.55,14646.0,Netherlands,326.4
530514,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,192,2010-11-03 12:23:00,1.45,14646.0,Netherlands,278.4
530514,22556,PLASTERS IN TIN CIRCUS PARADE ,192,2010-11-03 12:23:00,1.45,14646.0,Netherlands,278.4
530514,22630,DOLLY GIRL LUNCH BOX,512,2010-11-03 12:23:00,1.65,14646.0,Netherlands,844.8
530514,22629,SPACEBOY LUNCH BOX ,320,2010-11-03 12:23:00,1.65,14646.0,Netherlands,528.0
530515,22297,HEART IVORY TRELLIS SMALL,288,2010-11-03 12:24:00,1.06,14646.0,Netherlands,305.28000000000003
530553,84078A,SET/4 WHITE RETRO STORAGE CUBES ,15,2010-11-03 13:29:00,34.95,14156.0,EIRE,524.25
530577,22333,RETROSPOT PARTY BAG + STICKER SET,384,2010-11-03 14:36:00,1.45,16422.0,United Kingdom,556.8
530588,22946,WOODEN ADVENT CALENDAR CREAM,24,2010-11-03 14:52:00,12.75,15481.0,Norway,306.0
530642,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,360,2010-11-03 16:34:00,1.8,17949.0,United Kingdom,648.0
530646,22828,REGENCY MIRROR WITH SHUTTERS,2,2010-11-04 08:37:00,145.0,15270.0,United Kingdom,290.0
530647,22828,REGENCY MIRROR WITH SHUTTERS,2,2010-11-04 08:39:00,145.0,15270.0,United Kingdom,290.0
530648,15056N,EDWARDIAN PARASOL NATURAL,60,2010-11-04 08:41:00,4.95,14062.0,United Kingdom,297.0
530648,15056BL,EDWARDIAN PARASOL BLACK,60,2010-11-04 08:41:00,4.95,14062.0,United Kingdom,297.0
530708,22946,WOODEN ADVENT CALENDAR CREAM,24,2010-11-04 11:29:00,12.75,14737.0,United Kingdom,306.0
530708,22947,WOODEN ADVENT CALENDAR RED,24,2010-11-04 11:29:00,12.75,14737.0,United Kingdom,306.0
530714,21704,BAG 250g SWIRLY MARBLES,1944,2010-11-04 11:35:00,0.72,16754.0,United Kingdom,1399.6799999999998
530714,21156,RETROSPOT CHILDRENS APRON,600,2010-11-04 11:35:00,1.65,16754.0,United Kingdom,990.0
530714,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,4320,2010-11-04 11:35:00,0.18,16754.0,United Kingdom,777.6
530714,21915,RED  HARMONICA IN BOX ,1960,2010-11-04 11:35:00,1.06,16754.0,United Kingdom,2077.6
530714,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,816,2010-11-04 11:35:00,2.55,16754.0,United Kingdom,2080.7999999999997
530715,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,9360,2010-11-04 11:36:00,1.69,15838.0,United Kingdom,15818.4
530715,17003,BROCADE RING PURSE ,6336,2010-11-04 11:36:00,0.19,15838.0,United Kingdom,1203.84
530718,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,104,2010-11-04 11:38:00,8.49,16029.0,United Kingdom,882.96
530799,21637,ASSORTED SANSKRIT MINI NOTEBOOK,288,2010-11-04 12:31:00,1.06,12497.0,Germany,305.28000000000003
530799,20760,GARDEN PATH POCKET BOOK,480,2010-11-04 12:31:00,0.64,12497.0,Germany,307.2
530799,20622,VIPPASSPORT COVER ,200,2010-11-04 12:31:00,1.69,12497.0,Germany,338.0
530799,20617,FIRST CLASS PASSPORT COVER ,200,2010-11-04 12:31:00,1.69,12497.0,Germany,338.0
530813,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,120,2010-11-04 13:09:00,2.55,13881.0,United Kingdom,306.0
530814,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,240,2010-11-04 13:10:00,2.55,13881.0,United Kingdom,612.0
530908,15056N,EDWARDIAN PARASOL NATURAL,60,2010-11-04 15:51:00,4.95,12917.0,United Kingdom,297.0
530908,20679,EDWARDIAN PARASOL RED,60,2010-11-04 15:51:00,4.95,12917.0,United Kingdom,297.0
530932,22423,REGENCY CAKESTAND 3 TIER,50,2010-11-04 17:10:00,10.95,18087.0,United Kingdom,547.5
530963,62018,SOMBRERO ,400,2010-11-04 19:23:00,1.25,15389.0,United Kingdom,500.0
530981,21892,TRADITIONAL WOODEN CATCH CUP GAME ,500,2010-11-05 10:52:00,1.06,17876.0,United Kingdom,530.0
530981,21890,S/6 WOODEN SKITTLES IN COTTON BAG,500,2010-11-05 10:52:00,2.55,17876.0,United Kingdom,1275.0
531069,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,1152,2010-11-05 12:10:00,1.8,17949.0,United Kingdom,2073.6
531069,22952,60 CAKE CASES VINTAGE CHRISTMAS,1008,2010-11-05 12:10:00,0.42,17949.0,United Kingdom,423.35999999999996
531190,20718,RED RETROSPOT SHOPPER BAG,300,2010-11-05 15:08:00,1.06,12480.0,Germany,318.0
531202,21623,VINTAGE UNION JACK MEMOBOARD,120,2010-11-05 15:21:00,8.5,17389.0,United Kingdom,1020.0
531204,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,54,2010-11-05 15:25:00,7.65,17389.0,United Kingdom,413.1
531204,22200,FRYING PAN PINK POLKADOT,72,2010-11-05 15:25:00,3.75,17389.0,United Kingdom,270.0
531204,21623,VINTAGE UNION JACK MEMOBOARD,54,2010-11-05 15:25:00,8.5,17389.0,United Kingdom,459.0
531204,85066,CREAM SWEETHEART MINI CHEST,66,2010-11-05 15:25:00,10.95,17389.0,United Kingdom,722.6999999999999
531204,22207,FRYING PAN UNION FLAG,90,2010-11-05 15:25:00,3.75,17389.0,United Kingdom,337.5
531204,84029E,RED WOOLLY HOTTIE WHITE HEART.,80,2010-11-05 15:25:00,3.39,17389.0,United Kingdom,271.2
531204,21588,RETROSPOT GIANT TUBE MATCHES,204,2010-11-05 15:25:00,2.1,17389.0,United Kingdom,428.40000000000003
531204,21912,VINTAGE SNAKES & LADDERS,84,2010-11-05 15:25:00,3.39,17389.0,United Kingdom,284.76
531204,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,78,2010-11-05 15:25:00,3.39,17389.0,United Kingdom,264.42
531204,22202,MILK PAN PINK POLKADOT,84,2010-11-05 15:25:00,3.39,17389.0,United Kingdom,284.76
531214,85123A,WHITE HANGING HEART T-LIGHT HOLDER,128,2010-11-05 16:24:00,2.55,13798.0,United Kingdom,326.4
531237,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,120,2010-11-07 10:22:00,2.55,15465.0,United Kingdom,306.0
531395,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,144,2010-11-08 10:07:00,2.1,12435.0,Denmark,302.40000000000003
531515,22833,HALL CABINET WITH 3 DRAWERS,34,2010-11-08 16:44:00,32.69,18102.0,United Kingdom,1111.46
531515,22830,UTILTY CABINET WITH HOOKS,34,2010-11-08 16:44:00,19.84,18102.0,United Kingdom,674.56
531544,22562,MONSTERS STENCIL CRAFT,400,2010-11-09 07:56:00,1.06,17381.0,United Kingdom,424.0
531544,22563,HAPPY STENCIL CRAFT,400,2010-11-09 07:56:00,1.06,17381.0,United Kingdom,424.0
531544,22619,SET OF 6 SOLDIER SKITTLES,80,2010-11-09 07:56:00,3.39,17381.0,United Kingdom,271.2
531558,15056P,EDWARDIAN PARASOL PINK,60,2010-11-09 10:07:00,4.95,14258.0,United Kingdom,297.0
531561,21056,DOCTOR'S BAG SOFT TOY,40,2010-11-09 10:09:00,7.95,12454.0,Spain,318.0
531561,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,288,2010-11-09 10:09:00,1.45,12454.0,Spain,417.59999999999997
531561,22670,FRENCH WC SIGN BLUE METAL,576,2010-11-09 10:09:00,1.06,12454.0,Spain,610.5600000000001
531561,22903,CALENDAR FAMILY FAVOURITES,160,2010-11-09 10:09:00,2.55,12454.0,Spain,408.0
531561,22341,LOVE GARLAND PAINTED ZINC ,576,2010-11-09 10:09:00,1.45,12454.0,Spain,835.1999999999999
531561,21380,WOODEN HAPPY BIRTHDAY GARLAND,288,2010-11-09 10:09:00,2.55,12454.0,Spain,734.4
531561,22271,FELTCRAFT DOLL ROSIE,144,2010-11-09 10:09:00,2.55,12454.0,Spain,367.2
531561,22904,CALENDAR PAPER CUT DESIGN,160,2010-11-09 10:09:00,2.55,12454.0,Spain,408.0
531573,85099B,JUMBO BAG RED RETROSPOT,200,2010-11-09 10:42:00,1.65,16684.0,United Kingdom,330.0
531572,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,96,2010-11-09 10:42:00,2.75,16013.0,United Kingdom,264.0
531575,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,96,2010-11-09 10:46:00,2.75,16013.0,United Kingdom,264.0
531577,20734,SILVER MINI TAPE MEASURE ,360,2010-11-09 10:48:00,0.72,16013.0,United Kingdom,259.2
531578,22178,VICTORIAN GLASS HANGING T-LIGHT,672,2010-11-09 10:50:00,1.06,16013.0,United Kingdom,712.32
531733,22752,SET 7 BABUSHKA NESTING BOXES,48,2010-11-09 12:27:00,7.65,17428.0,United Kingdom,367.20000000000005
531748,84078A,SET/4 WHITE RETRO STORAGE CUBES ,8,2010-11-09 13:03:00,34.95,14156.0,EIRE,279.6
531777,20679,EDWARDIAN PARASOL RED,60,2010-11-09 14:43:00,4.95,14062.0,United Kingdom,297.0
531799,22752,SET 7 BABUSHKA NESTING BOXES,48,2010-11-09 15:39:00,7.65,13093.0,United Kingdom,367.20000000000005
531799,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,200,2010-11-09 15:39:00,2.55,13093.0,United Kingdom,509.99999999999994
531816,21914,BLUE HARMONICA IN BOX ,240,2010-11-09 16:53:00,1.06,15027.0,United Kingdom,254.4
531837,22041,"""RECORD FRAME 7"""" SINGLE SIZE """,192,2010-11-10 08:56:00,2.1,13777.0,United Kingdom,403.20000000000005
531837,84029E,RED WOOLLY HOTTIE WHITE HEART.,120,2010-11-10 08:56:00,2.95,13777.0,United Kingdom,354.0
531837,35004C,SET OF 3 COLOURED  FLYING DUCKS,168,2010-11-10 08:56:00,4.65,13777.0,United Kingdom,781.2
531837,85123A,WHITE HANGING HEART T-LIGHT HOLDER,168,2010-11-10 08:56:00,2.55,13777.0,United Kingdom,428.4
531837,15056N,EDWARDIAN PARASOL NATURAL,60,2010-11-10 08:56:00,4.25,13777.0,United Kingdom,255.0
531839,21232,STRAWBERRY CERAMIC TRINKET BOX,216,2010-11-10 08:58:00,1.25,13777.0,United Kingdom,270.0
531839,84029E,RED WOOLLY HOTTIE WHITE HEART.,384,2010-11-10 08:58:00,2.95,13777.0,United Kingdom,1132.8000000000002
531840,21137,BLACK RECORD COVER FRAME,312,2010-11-10 08:59:00,3.39,13777.0,United Kingdom,1057.68
531844,47480,HANGING PHOTO CLIP ROPE LADDER,192,2010-11-10 09:35:00,1.45,13809.0,Cyprus,278.4
531866,85068,CREAM SWEETHEART SHELF + HOOKS,169,2010-11-10 11:28:00,5.37,18102.0,United Kingdom,907.53
531866,85067,CREAM SWEETHEART WALL CABINET,102,2010-11-10 11:28:00,12.89,18102.0,United Kingdom,1314.78
531866,85064,CREAM SWEETHEART LETTER RACK,400,2010-11-10 11:28:00,3.88,18102.0,United Kingdom,1552.0
531866,82484,WOOD BLACK BOARD ANT WHITE FINISH,408,2010-11-10 11:28:00,4.78,18102.0,United Kingdom,1950.24
531866,22765,NEWSPAPER STAND,104,2010-11-10 11:28:00,9.38,18102.0,United Kingdom,975.5200000000001
531866,22764,"RUSTIC WOODEN CABINET, GLASS DOORS",100,2010-11-10 11:28:00,16.88,18102.0,United Kingdom,1688.0
531866,22507,MEMO BOARD RETROSPOT  DESIGN,400,2010-11-10 11:28:00,3.86,18102.0,United Kingdom,1544.0
531866,22189,CREAM HEART CARD HOLDER,612,2010-11-10 11:28:00,2.31,18102.0,United Kingdom,1413.72
531866,22188,BLACK HEART CARD HOLDER,612,2010-11-10 11:28:00,2.32,18102.0,United Kingdom,1419.84
531866,21769,VINTAGE POST OFFICE CABINET,20,2010-11-10 11:28:00,52.78,18102.0,United Kingdom,1055.6
531866,21768,WALL MOUNTED VINTAGE ORGANISER,33,2010-11-10 11:28:00,9.26,18102.0,United Kingdom,305.58
531866,21623,VINTAGE UNION JACK MEMOBOARD,408,2010-11-10 11:28:00,6.38,18102.0,United Kingdom,2603.04
531866,85123A,WHITE HANGING HEART T-LIGHT HOLDER,608,2010-11-10 11:28:00,2.29,18102.0,United Kingdom,1392.32
531867,22273,FELTCRAFT DOLL MOLLY,144,2010-11-10 11:30:00,1.97,18102.0,United Kingdom,283.68
531867,22507,MEMO BOARD RETROSPOT  DESIGN,96,2010-11-10 11:30:00,3.86,18102.0,United Kingdom,370.56
531870,84879,ASSORTED COLOUR BIRD ORNAMENT,576,2010-11-10 11:37:00,1.45,12931.0,United Kingdom,835.1999999999999
531870,22197,SMALL POPCORN HOLDER,1000,2010-11-10 11:37:00,0.72,12931.0,United Kingdom,720.0
531870,21623,VINTAGE UNION JACK MEMOBOARD,48,2010-11-10 11:37:00,8.5,12931.0,United Kingdom,408.0
531872,22197,SMALL POPCORN HOLDER,500,2010-11-10 11:38:00,0.72,12931.0,United Kingdom,360.0
531950,48138,DOORMAT UNION FLAG,100,2010-11-10 12:19:00,7.65,12823.0,United Kingdom,765.0
531957,48138,DOORMAT UNION FLAG,100,2010-11-10 12:20:00,7.65,12823.0,United Kingdom,765.0
531963,48138,DOORMAT UNION FLAG,50,2010-11-10 12:22:00,7.65,12823.0,United Kingdom,382.5
532046,21112,"SWISS ROLL TOWEL, PINK  SPOTS",192,2010-11-10 14:06:00,2.95,15971.0,United Kingdom,566.4000000000001
532047,21769,VINTAGE POST OFFICE CABINET,6,2010-11-10 14:08:00,69.95,13096.0,United Kingdom,419.70000000000005
532054,84879,ASSORTED COLOUR BIRD ORNAMENT,400,2010-11-10 14:24:00,1.45,12931.0,United Kingdom,580.0
532119,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,384,2010-11-11 09:02:00,0.72,13199.0,United Kingdom,276.48
532140,20711,JUMBO BAG TOYS ,400,2010-11-11 11:31:00,1.65,15838.0,United Kingdom,660.0
532140,22379,RECYCLING BAG RETROSPOT ,450,2010-11-11 11:31:00,1.85,15838.0,United Kingdom,832.5
532140,22381,TOY TIDY PINK POLKADOT,300,2010-11-11 11:31:00,1.85,15838.0,United Kingdom,555.0
532140,85099B,JUMBO BAG RED RETROSPOT,800,2010-11-11 11:31:00,1.65,15838.0,United Kingdom,1320.0
532140,85099F,JUMBO BAG STRAWBERRY,400,2010-11-11 11:31:00,1.65,15838.0,United Kingdom,660.0
532141,20711,JUMBO BAG TOYS ,200,2010-11-11 11:32:00,1.65,15838.0,United Kingdom,330.0
532141,85099F,JUMBO BAG STRAWBERRY,300,2010-11-11 11:32:00,1.65,15838.0,United Kingdom,495.0
532163,21137,BLACK RECORD COVER FRAME,480,2010-11-11 12:19:00,3.39,16210.0,United Kingdom,1627.2
532247,22616,PACK OF 12 LONDON TISSUES ,1440,2010-11-11 12:44:00,0.25,17306.0,United Kingdom,360.0
532285,22556,PLASTERS IN TIN CIRCUS PARADE ,432,2010-11-11 13:19:00,1.45,17308.0,United Kingdom,626.4
532287,21258,VICTORIAN SEWING BOX LARGE,32,2010-11-11 13:23:00,10.95,15100.0,United Kingdom,350.4
532296,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,300,2010-11-11 13:48:00,1.65,13694.0,United Kingdom,495.0
532296,21931,JUMBO STORAGE BAG SUKI,200,2010-11-11 13:48:00,1.65,13694.0,United Kingdom,330.0
532296,85099F,JUMBO BAG STRAWBERRY,300,2010-11-11 13:48:00,1.65,13694.0,United Kingdom,495.0
532296,21928,JUMBO BAG SCANDINAVIAN PAISLEY,300,2010-11-11 13:48:00,1.65,13694.0,United Kingdom,495.0
532296,85099B,JUMBO BAG RED RETROSPOT,300,2010-11-11 13:48:00,1.65,13694.0,United Kingdom,495.0
532296,85099C,JUMBO  BAG BAROQUE BLACK WHITE,300,2010-11-11 13:48:00,1.65,13694.0,United Kingdom,495.0
532296,22386,JUMBO BAG PINK POLKADOT,300,2010-11-11 13:48:00,1.65,13694.0,United Kingdom,495.0
532305,47570B,TEA TIME TABLE CLOTH,50,2010-11-11 14:23:00,8.49,12356.0,Portugal,424.5
