Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,churn,frequency_decay,recency_cliff,segment,dbscan_cluster,gmm_segment,segment_probability
16853.0,367,2,-67.5,1,1,1,111,1,0.0054347826086956,1,1,0,2,0.9998246214344443
16854.0,53,75,1408.96,3,4,4,344,0,1.3888888888888888,0,2,0,0,0.9666577927294512
16856.0,53,17,323.09000000000003,3,2,2,322,0,0.3148148148148148,0,2,0,2,0.6783209414095704
16857.0,78,11,352.8,2,1,2,212,0,0.1392405063291139,1,2,0,2,0.8048654286563511
16858.0,2,142,4085.74,5,5,5,555,0,47.333333333333336,0,2,0,5,0.9817413518462299
16859.0,52,58,1184.6,3,3,4,334,0,1.0943396226415094,0,2,0,0,0.9778555450243788
16860.0,88,44,1593.67,2,3,4,234,0,0.4943820224719101,1,2,0,0,0.9835571789402273
16861.0,4,45,750.72,5,3,3,533,0,9.0,0,2,0,0,0.7986601045871937
16862.0,183,35,662.33,1,3,3,133,1,0.1902173913043478,1,1,0,2,0.9969510836843581
16863.0,2,30,495.72,5,2,3,523,0,10.0,0,2,0,2,0.5409344377216118
16864.0,70,17,409.25,3,2,2,322,0,0.2394366197183098,1,2,0,2,0.7354174936410031
16865.0,37,16,130.95,3,2,1,321,0,0.4210526315789473,0,2,0,2,0.5449446781032363
16867.0,325,6,76.74000000000001,1,1,1,111,1,0.0184049079754601,1,1,0,2,0.999755710457525
16868.0,30,54,393.39,4,3,2,432,0,1.7419354838709675,0,2,0,0,0.9207384890765727
16870.0,105,28,450.16,2,2,2,222,1,0.2641509433962264,1,2,0,2,0.9355384111603499
16872.0,63,11,533.11,3,1,3,313,0,0.171875,1,2,0,0,0.6102097345582349
16873.0,65,235,7480.72,3,5,5,355,0,3.560606060606061,1,0,0,1,0.9993527135822511
16874.0,15,34,217.74,5,3,1,531,0,2.125,0,2,0,0,0.740007873817909
16875.0,70,129,2029.73,3,5,4,354,0,1.816901408450704,1,2,0,0,0.8689711034823071
16876.0,39,32,136.01,3,3,1,331,0,0.8,0,2,0,0,0.793160898018826
16879.0,56,2,-140.95999999999998,3,1,1,311,0,0.0350877192982456,0,2,0,0,0.5791645434644244
16880.0,129,9,321.78,2,1,2,212,1,0.0692307692307692,1,2,0,2,0.9923477137282964
16883.0,7,251,2109.91,5,5,5,555,0,31.375,0,0,0,5,0.9864829210961703
16884.0,192,49,644.08,1,3,3,133,1,0.2538860103626943,1,1,0,2,0.9944028764787772
16885.0,21,41,239.23,4,3,2,432,0,1.8636363636363635,0,2,0,0,0.8601745506710363
16886.0,80,16,0.0,2,2,1,221,0,0.1975308641975308,1,2,0,2,0.6936690239929287
16887.0,36,65,465.84,3,4,2,342,0,1.7567567567567568,0,2,0,0,0.9320578317521571
16888.0,36,54,437.15,3,3,2,332,0,1.4594594594594594,0,2,0,0,0.9225426460701651
16889.0,33,83,952.23,4,4,4,444,0,2.4411764705882355,0,2,0,0,0.8992670071968661
16890.0,112,19,285.41,2,2,2,222,1,0.168141592920354,1,2,0,2,0.9771201039136203
16891.0,7,313,1247.12,5,5,4,554,0,39.125,0,0,0,5,0.9338290963519987
16892.0,190,40,236.56,1,3,2,132,1,0.2094240837696335,1,1,0,2,0.9933704854765941
16893.0,2,90,255.84,5,4,2,542,0,30.0,0,2,0,0,0.4980381171130225
16894.0,138,197,1282.36,2,5,4,254,1,1.4172661870503598,1,2,0,1,0.9999925023805369
16895.0,74,102,902.28,2,4,3,243,0,1.36,1,2,0,0,0.9802296247989755
16896.0,191,18,103.95,1,2,1,121,1,0.09375,1,1,0,2,0.9987220756116695
16898.0,1,132,443.21,5,5,2,552,0,66.0,0,2,0,5,0.9797980481238107
16899.0,14,54,439.46,5,3,2,532,0,3.6,0,2,0,0,0.905111410678713
16901.0,365,23,204.26,1,2,1,121,1,0.0628415300546448,1,1,0,2,0.9999368086619621
16903.0,16,133,656.74,4,5,3,453,0,7.823529411764706,0,2,0,5,0.9730603786902237
16904.0,3,272,1378.1,5,5,4,554,0,68.0,0,0,0,5,0.9728196023384288
16905.0,7,136,1919.02,5,5,4,554,0,17.0,0,2,0,5,0.9069891082429072
16906.0,64,132,869.03,3,5,3,353,0,2.0307692307692307,1,2,0,0,0.47641201343218587
16907.0,1,104,726.25,5,4,3,543,0,52.0,0,2,0,0,0.5352878560972139
16908.0,358,21,153.59,1,2,1,121,1,0.0584958217270195,1,1,0,2,0.9999146440173032
16911.0,263,37,251.35,1,3,2,132,1,0.1401515151515151,1,1,0,2,0.9983303392090797
16912.0,57,72,1904.93,3,4,4,344,0,1.2413793103448276,0,2,0,0,0.8836680978715409
16913.0,287,10,310.47,1,1,2,112,1,0.0347222222222222,1,1,0,2,0.9994934777076108
16915.0,22,17,921.5,4,2,3,423,0,0.7391304347826086,0,2,0,0,0.8914132180536048
16916.0,8,121,547.14,5,4,3,543,0,13.444444444444445,0,2,0,5,0.9232032835661613
16917.0,268,43,1457.36,1,3,4,134,1,0.1598513011152416,1,1,0,1,0.9999468327192288
16918.0,58,333,2094.72,3,5,5,355,0,5.6440677966101696,0,0,0,1,0.5972962376979266
16919.0,4,318,2457.36,5,5,5,555,0,63.6,0,0,0,5,0.9510327203393908
16920.0,47,23,355.45,3,2,2,322,0,0.4791666666666667,0,2,0,2,0.6132316492919506
16921.0,78,35,276.88,2,3,2,232,0,0.4430379746835443,1,2,0,2,0.5771375426189583
16922.0,208,122,611.08,1,4,3,143,1,0.583732057416268,1,1,0,1,0.9999944844750367
16923.0,11,462,6126.55,5,5,5,555,0,38.5,0,0,0,1,0.8987939197898619
16925.0,176,18,125.65,2,2,1,221,1,0.1016949152542373,1,1,0,2,0.9988116154573539
16926.0,7,101,1180.15,5,4,4,544,0,12.625,0,2,0,0,0.6929229058712193
16928.0,9,129,1212.08,5,5,4,554,0,12.9,0,2,0,5,0.8294151802592419
16931.0,5,103,629.4,5,4,3,543,0,17.166666666666668,0,2,0,5,0.5278939532773009
16932.0,59,91,278.77,3,4,2,342,0,1.5166666666666666,0,2,0,0,0.8289237014634526
16933.0,25,258,2569.52,4,5,5,455,0,9.923076923076923,0,0,0,5,0.984076224871353
16934.0,19,84,1139.81,4,4,4,444,0,4.2,0,2,0,0,0.8522797535617203
16935.0,17,73,535.1,4,4,3,443,0,4.055555555555555,0,2,0,0,0.8743389822793372
16936.0,21,84,288.49,4,4,2,442,0,3.8181818181818175,0,2,0,0,0.6094167696983916
16937.0,135,51,202.1,2,3,1,231,1,0.375,1,2,0,2,0.634648789121783
16938.0,17,595,4306.8,4,5,5,455,0,33.05555555555556,0,0,0,1,0.9324069555704895
16939.0,124,44,449.0,2,3,2,232,1,0.352,1,2,0,2,0.9405500505275268
16940.0,86,330,3195.53,2,5,5,255,0,3.793103448275862,1,0,0,1,0.9961237952731508
16941.0,247,2,33.0,1,1,1,111,1,0.0080645161290322,1,1,0,2,0.998872530913294
16943.0,175,4,0.0,2,1,1,211,1,0.0227272727272727,1,1,0,2,0.9981805984158588
16944.0,245,7,101.36,1,1,1,111,1,0.0284552845528455,1,1,0,2,0.9992190259593027
16945.0,29,227,4185.16,4,5,5,455,0,7.566666666666666,0,0,0,5,0.9647682481557415
16946.0,19,76,1199.54,4,4,4,444,0,3.8,0,2,0,0,0.8781078300325769
16947.0,38,39,490.25,3,3,3,333,0,1.0,0,2,0,0,0.6613736224847199
16948.0,65,24,433.75,3,2,2,322,0,0.3636363636363636,1,2,0,2,0.6836119069914653
16950.0,3,111,2546.63,5,4,5,545,0,27.75,0,2,0,5,0.9728602768772121
16952.0,77,72,631.17,2,4,3,243,0,0.9230769230769232,1,2,0,0,0.9905172337100974
16954.0,15,153,3952.25,5,5,5,555,0,9.5625,0,2,0,5,0.9874143934517546
16955.0,4,34,767.49,5,3,3,533,0,6.8,0,2,0,0,0.7818611845838811
16958.0,71,74,809.44,2,4,3,243,0,1.0277777777777777,1,2,0,0,0.9911021105239444
16960.0,26,370,1514.93,4,5,4,454,0,13.703703703703704,0,0,0,5,0.7661205475563841
16961.0,15,41,538.84,5,3,3,533,0,2.5625,0,2,0,0,0.682724110033065
16962.0,45,15,251.04,3,2,2,322,0,0.3260869565217391,0,2,0,2,0.6538210813109028
16964.0,369,6,207.85,1,1,1,111,1,0.0162162162162162,1,1,0,2,0.999908023182604
16970.0,262,2,71.4,1,1,1,111,1,0.0076045627376425,1,1,0,2,0.9991184334804283
16972.0,18,88,786.25,4,4,3,443,0,4.631578947368421,0,2,0,0,0.79870027064584
16973.0,22,6,127.0,4,1,1,411,0,0.2608695652173913,0,2,0,2,0.5880094505023854
16974.0,158,8,365.5,2,1,2,212,1,0.050314465408805,1,1,0,2,0.9978725908143918
16975.0,49,47,902.42,3,3,3,333,0,0.94,0,2,0,0,0.9434111655917727
16977.0,31,28,496.0,4,2,3,423,0,0.875,0,2,0,0,0.5123978769062045
16978.0,302,28,424.55,1,2,2,122,1,0.0924092409240924,1,1,0,2,0.9997163785853057
16979.0,19,42,978.04,4,3,4,434,0,2.1,0,2,0,0,0.9186062503967157
16980.0,64,25,394.37,3,2,2,322,0,0.3846153846153846,1,2,0,2,0.6895842888722087
16981.0,176,1,-4620.86,2,1,1,211,1,0.0056497175141242,1,1,0,1,1.0
16983.0,5,101,1778.97,5,4,4,544,0,16.833333333333332,0,2,0,5,0.5106738172082625
16984.0,35,742,6207.0,4,5,5,455,0,20.61111111111111,0,0,0,1,0.9999871028510848
16985.0,12,126,5084.14,5,4,5,545,0,9.692307692307692,0,2,0,5,0.933540649322379
16986.0,81,171,3015.55,2,5,5,255,0,2.0853658536585367,1,2,0,1,0.8535257542174247
16987.0,12,138,898.95,5,5,3,553,0,10.615384615384617,0,2,0,5,0.9660518780638286
16988.0,15,13,256.55,5,1,2,512,0,0.8125,0,2,0,2,0.6290439964006561
16990.0,58,1,165.0,3,1,1,311,0,0.0169491525423728,0,2,0,2,0.6819463960282584
16991.0,57,74,1041.21,3,4,4,344,0,1.2758620689655171,0,2,0,0,0.9836111509813109
16992.0,23,193,3858.24,4,5,5,455,0,8.041666666666666,0,2,0,5,0.9849930342187487
16993.0,99,29,1688.15,2,2,4,224,1,0.29,1,2,0,0,0.8817437415730917
16994.0,262,1,-779.32,1,1,1,111,1,0.0038022813688212,1,1,0,1,0.9992016743850836
16995.0,8,1,-1.25,5,1,1,511,0,0.1111111111111111,0,2,0,2,0.5147457890999177
16996.0,18,46,616.7,4,3,3,433,0,2.421052631578948,0,2,0,0,0.782403367605871
16998.0,80,2,107.0,2,1,1,211,0,0.0246913580246913,1,2,0,2,0.849947774699943
17000.0,32,30,406.3,4,2,2,422,0,0.9090909090909092,0,2,0,0,0.5031988147463307
17001.0,12,106,2651.23,5,4,5,545,0,8.153846153846153,0,2,0,5,0.9842336042186788
17002.0,79,35,1077.82,2,3,4,234,0,0.4375,1,2,0,0,0.9929768805615067
17003.0,38,112,830.16,3,4,3,343,0,2.871794871794872,0,2,0,0,0.5074694819892823
17004.0,28,26,1012.22,4,2,4,424,0,0.896551724137931,0,2,0,0,0.9095643663868809
17005.0,106,21,732.41,2,2,3,223,1,0.1962616822429906,1,2,0,2,0.5351647781592354
17006.0,28,86,854.54,4,4,3,443,0,2.9655172413793105,0,2,0,0,0.8546956112135179
17007.0,73,15,230.17,2,2,1,221,0,0.2027027027027027,1,2,0,2,0.8170570575548574
17008.0,65,1,81.36,3,1,1,311,0,0.0151515151515151,1,2,0,2,0.7357755686898056
17009.0,187,11,242.06,1,1,2,112,1,0.0585106382978723,1,1,0,2,0.9991359613839826
17011.0,283,14,265.8,1,2,2,122,1,0.0492957746478873,1,1,0,2,0.9996462709578965
17012.0,361,42,384.16,1,3,2,132,1,0.1160220994475138,1,1,0,2,0.9998058617724702
17013.0,239,2,-3224.76,1,1,1,111,1,0.0083333333333333,1,1,0,1,1.0
17016.0,212,41,552.4,1,3,3,133,1,0.1924882629107981,1,1,0,2,0.9980338163516624
17017.0,1,181,-486.6999999999997,5,5,1,551,0,90.5,0,2,0,5,0.958590688895243
17018.0,23,21,1367.6,4,2,4,424,0,0.875,0,2,0,0,0.6144213805711082
17019.0,4,481,2678.89,5,5,5,555,0,96.2,0,0,0,1,0.754085651487817
17020.0,178,69,935.62,1,4,3,143,1,0.3854748603351955,1,1,0,2,0.761214738959369
17021.0,78,48,1182.22,2,3,4,234,0,0.6075949367088608,1,2,0,0,0.9955301303940485
17022.0,68,9,189.0,3,1,1,311,0,0.1304347826086956,1,2,0,2,0.7891592150573611
17023.0,53,49,800.18,3,3,3,333,0,0.9074074074074074,0,2,0,0,0.9015661595175305
17025.0,9,33,1152.87,5,3,4,534,0,3.3,0,2,0,0,0.8773295240190551
17026.0,5,4,54.15,5,1,1,511,0,0.6666666666666666,0,2,0,2,0.5802465016220049
17027.0,82,33,436.82,2,3,2,232,0,0.3975903614457831,1,2,0,2,0.7441025772368035
17028.0,217,95,1593.83,1,4,4,144,1,0.4357798165137614,1,1,0,1,0.9997764936151401
17029.0,18,27,1421.3,4,2,4,424,0,1.4210526315789471,0,2,0,0,0.6179262129964935
17031.0,14,28,2393.5,5,2,5,525,0,1.8666666666666667,0,2,0,5,0.9927432682427899
17032.0,77,246,2150.06,2,5,5,255,0,3.1538461538461537,1,0,0,1,0.845284132645223
17033.0,33,12,302.65000000000003,4,1,2,412,0,0.3529411764705882,0,2,0,2,0.6071538037973869
17034.0,43,33,504.75,3,3,3,333,0,0.75,0,2,0,0,0.5502937371610429
17035.0,227,5,180.06,1,1,1,111,1,0.0219298245614035,1,1,0,2,0.9990122921438758
17036.0,19,12,176.9,4,1,1,411,0,0.6,0,2,0,2,0.6033224422093934
17038.0,51,41,630.77,3,3,3,333,0,0.7884615384615384,0,2,0,0,0.7160153958953396
17039.0,240,44,1954.99,1,3,4,134,1,0.1825726141078838,1,1,0,1,0.9999995761721366
17040.0,186,1,13.52,1,1,1,111,1,0.0053475935828877,1,1,0,2,0.9981723064356901
17041.0,33,59,604.71,4,3,3,433,0,1.7352941176470589,0,2,0,0,0.9254010871365516
17043.0,11,103,881.37,5,4,3,543,0,8.583333333333334,0,2,0,0,0.5894741100899853
17044.0,10,149,10970.17,5,5,5,555,0,13.545454545454543,0,0,0,1,0.7676568362816883
17045.0,12,31,488.24,5,2,3,523,0,2.3846153846153846,0,2,0,0,0.5003894081697358
17046.0,80,63,1264.05,2,4,4,244,0,0.7777777777777778,1,2,0,0,0.9964756559649601
17047.0,67,77,1188.33,3,4,4,344,0,1.1323529411764706,1,2,0,0,0.9926630137915498
17048.0,73,59,1127.13,2,3,4,234,0,0.7972972972972973,1,2,0,0,0.9935346073516853
17049.0,11,258,3999.0,5,5,5,555,0,21.5,0,0,0,5,0.9711580179974973
17050.0,11,42,1162.82,5,3,4,534,0,3.5,0,2,0,0,0.8957000627428908
17051.0,82,114,467.25,2,4,2,242,0,1.3734939759036144,1,2,0,0,0.7364344186359731
17055.0,81,30,239.55,2,2,2,222,0,0.3658536585365853,1,2,0,2,0.7110809983335802
17056.0,374,8,128.60000000000002,1,1,1,111,1,0.0213333333333333,1,1,0,2,0.9999378627631803
17057.0,232,50,294.74,1,3,2,132,1,0.2145922746781116,1,1,0,2,0.9785792678195451
17059.0,5,326,2489.79,5,5,5,555,0,54.333333333333336,0,0,0,5,0.9426622954803398
17062.0,1,94,669.85,5,4,3,543,0,47.0,0,2,0,0,0.7165880204650551
17063.0,15,135,2155.29,5,5,5,555,0,8.4375,0,2,0,5,0.9359296336658391
17065.0,273,12,194.7,1,1,1,111,1,0.0437956204379562,1,1,0,2,0.9995799968262318
17066.0,362,18,228.34,1,2,1,121,1,0.0495867768595041,1,1,0,2,0.9999396735940651
17067.0,360,13,454.54,1,1,2,112,1,0.0360110803324099,1,1,0,2,0.9997508013942016
17068.0,4,730,4595.09,5,5,5,555,0,146.0,0,0,0,4,0.6390736467442811
17069.0,9,156,3063.18,5,5,5,555,0,15.6,0,2,0,5,0.9930923280399436
17070.0,46,41,133.18,3,3,1,331,0,0.8723404255319149,0,2,0,0,0.9291851027142439
17071.0,15,75,1352.97,5,4,4,544,0,4.6875,0,2,0,0,0.8441849001184514
17072.0,261,22,282.05,1,2,2,122,1,0.0839694656488549,1,1,0,2,0.9995657453735449
17074.0,198,4,203.05,1,1,1,111,1,0.0201005025125628,1,1,0,2,0.9987193670041502
17075.0,65,123,1407.61,3,4,4,344,0,1.8636363636363635,1,2,0,0,0.9038570450251643
17076.0,28,25,401.67,4,2,2,422,0,0.8620689655172413,0,2,0,2,0.5409847757295818
17077.0,214,1,306.0,1,1,2,112,1,0.0046511627906976,1,1,0,2,0.9970972574831236
17080.0,15,25,669.91,5,2,3,523,0,1.5625,0,2,0,0,0.7167412192017024
17081.0,31,150,674.23,4,5,3,453,0,4.6875,0,2,0,5,0.9893865888082344
17082.0,30,89,2728.18,4,4,5,445,0,2.870967741935484,0,2,0,5,0.9860563386849067
17083.0,38,65,2629.3,3,4,5,345,0,1.6666666666666667,0,2,0,5,0.9816132608293054
17084.0,32,133,2249.97,4,5,5,455,0,4.03030303030303,0,2,0,5,0.9026089642413281
17085.0,12,816,6202.36,5,5,5,555,0,62.76923076923077,0,0,0,4,0.8211204287971179
17087.0,373,12,221.53,1,1,1,111,1,0.0320855614973262,1,1,0,2,0.9999461362647764
17089.0,22,4,128.45,4,1,1,411,0,0.1739130434782608,0,2,0,2,0.5832500757579278
17090.0,10,30,1014.09,5,2,4,524,0,2.727272727272727,0,2,0,0,0.9073211454642837
17091.0,3,282,3974.69,5,5,5,555,0,70.5,0,0,0,5,0.9554722558425984
17092.0,73,275,3785.53,2,5,5,255,0,3.716216216216216,1,0,0,1,0.8961392580920249
17093.0,228,13,235.88,1,1,2,112,1,0.056768558951965,1,1,0,2,0.999342097146726
17094.0,59,4,100.2,3,1,1,311,0,0.0666666666666666,0,2,0,2,0.7083895312888231
17095.0,60,65,1224.39,3,4,4,344,0,1.0655737704918034,0,2,0,0,0.987971158076705
17096.0,16,173,2698.15,4,5,5,455,0,10.176470588235292,0,2,0,5,0.9940440236812794
17097.0,1,99,386.03,5,4,2,542,0,49.5,0,2,0,5,0.5965341533719976
17098.0,17,18,591.0699999999999,4,2,3,423,0,1.0,0,2,0,0,0.6611895809200499
17099.0,169,40,582.17,2,3,3,233,1,0.2352941176470588,1,1,0,2,0.9973913047661255
17101.0,30,31,885.3199999999999,4,2,3,423,0,1.0,0,2,0,0,0.9181184373612689
17103.0,358,32,424.3,1,3,2,132,1,0.0891364902506963,1,1,0,2,0.999910705650091
17104.0,59,19,474.03,3,2,3,323,0,0.3166666666666666,0,2,0,2,0.5951812007027131
17106.0,25,53,491.23,4,3,3,433,0,2.0384615384615383,0,2,0,0,0.894270128246692
17107.0,33,265,5236.39,4,5,5,455,0,7.794117647058823,0,0,0,5,0.7751531649048746
17108.0,299,9,174.95,1,1,1,111,1,0.03,1,1,0,2,0.9996809663611516
17109.0,42,23,410.42,3,2,2,322,0,0.5348837209302325,0,2,0,2,0.5756278312128518
17110.0,156,39,347.4,2,3,2,232,1,0.2484076433121019,1,1,0,2,0.9959633408394472
17111.0,61,19,227.97,3,2,1,321,0,0.3064516129032258,1,2,0,2,0.7107721925546144
17112.0,138,50,205.17,2,3,1,231,1,0.3597122302158273,1,2,0,2,0.7443237009192052
17113.0,141,172,2109.16,2,5,5,255,1,1.2112676056338028,1,2,0,1,0.9933240530421126
17115.0,158,86,1809.39,2,4,4,244,1,0.5408805031446541,1,1,0,1,0.7546241778223215
17116.0,284,47,389.78,1,3,2,132,1,0.1649122807017544,1,1,0,2,0.9975752826684652
17121.0,38,12,314.74,3,1,2,312,0,0.3076923076923077,0,2,0,2,0.610992670028312
17122.0,24,23,432.18,4,2,2,422,0,0.92,0,2,0,2,0.54087325745577
17123.0,75,34,631.87,2,3,3,233,0,0.4473684210526316,1,2,0,2,0.5086885423616729
17126.0,17,215,1065.69,4,5,4,454,0,11.944444444444445,0,2,0,5,0.9905713739826859
17127.0,64,37,1155.0300000000002,3,3,4,334,0,0.5692307692307692,1,2,0,0,0.9896803225575127
17129.0,156,2,31.85,2,1,1,211,1,0.0127388535031847,1,1,0,2,0.9981181934186473
17130.0,318,1,-18.38,1,1,1,111,1,0.0031347962382445,1,1,0,2,0.999527681937908
17132.0,88,78,1272.8,2,4,4,244,0,0.8764044943820225,1,2,0,0,0.9955500648330522
17133.0,108,36,8079.85,2,3,5,235,1,0.3302752293577982,1,2,0,1,0.9999999989619983
17134.0,78,13,212.1,2,1,1,211,0,0.1645569620253164,1,2,0,2,0.8519581803737981
17135.0,7,109,803.51,5,4,3,543,0,13.625,0,2,0,5,0.573251295446025
17136.0,298,14,231.68,1,2,2,122,1,0.0468227424749163,1,1,0,2,0.9997324631530877
17137.0,52,176,1133.63,3,5,4,354,0,3.320754716981132,0,2,0,5,0.9511177700475733
17138.0,25,232,4036.77,4,5,5,455,0,8.923076923076923,0,0,0,5,0.9734365042890966
17139.0,25,332,8906.04,4,5,5,455,0,12.76923076923077,0,0,0,1,0.9990831346178108
17141.0,54,174,754.33,3,5,3,353,0,3.163636363636364,0,2,0,5,0.9299685671423592
17142.0,40,75,704.75,3,4,3,343,0,1.829268292682927,0,2,0,0,0.9372513179734887
17143.0,53,121,924.11,3,4,3,343,0,2.240740740740741,0,2,0,0,0.5991885590240763
17145.0,101,186,3014.64,2,5,5,255,1,1.8235294117647056,1,2,0,1,0.9950179089968609
17146.0,66,274,5046.21,3,5,5,355,0,4.08955223880597,1,0,0,1,0.918038449718006
17147.0,49,62,1389.51,3,4,4,344,0,1.24,0,2,0,0,0.9575695802421145
17149.0,87,6,143.10000000000002,2,1,1,211,0,0.0681818181818181,1,2,0,2,0.9002300888886385
17150.0,12,93,1375.65,5,4,4,544,0,7.153846153846154,0,2,0,0,0.7488890319773676
17151.0,371,4,231.90000000000003,1,1,2,112,1,0.010752688172043,1,1,0,2,0.9998803347835642
17152.0,61,2,327.0,3,1,2,312,0,0.032258064516129,1,2,0,2,0.5733034815996774
17155.0,163,53,640.76,2,3,3,233,1,0.3231707317073171,1,1,0,2,0.9866710252254877
17156.0,120,41,572.07,2,3,3,233,1,0.3388429752066115,1,2,0,2,0.935931039406795
17157.0,116,128,4832.9,2,4,5,245,1,1.094017094017094,1,2,0,1,0.99999819865652
17158.0,183,48,695.33,1,3,3,133,1,0.2608695652173913,1,1,0,2,0.9937282335433474
17159.0,113,29,560.71,2,2,3,223,1,0.2543859649122807,1,2,0,2,0.9381333884323337
17160.0,10,426,6683.33,5,5,5,555,0,38.72727272727273,0,0,0,1,0.9009076874697945
17161.0,80,52,856.01,2,3,3,233,0,0.6419753086419753,1,2,0,0,0.8930275080080418
17163.0,81,25,406.68,2,2,2,222,0,0.3048780487804878,1,2,0,2,0.8132103596080839
17165.0,17,93,1624.95,4,4,4,444,0,5.166666666666667,0,2,0,0,0.6543994408923355
17167.0,15,79,867.11,5,4,3,543,0,4.9375,0,2,0,0,0.8784629764650371
17168.0,134,21,400.2,2,2,2,222,1,0.1555555555555555,1,2,0,2,0.9947910020276017
17169.0,196,25,313.0,1,2,2,122,1,0.1269035532994923,1,1,0,2,0.9992158683177057
17170.0,10,11,118.98,5,1,1,511,0,1.0,0,2,0,2,0.5884569781960689
17171.0,297,9,159.68,1,1,1,111,1,0.0302013422818791,1,1,0,2,0.9996697482754395
17172.0,63,27,597.73,3,2,3,323,0,0.421875,1,2,0,0,0.5291480845105951
17176.0,162,27,596.1899999999999,2,2,3,223,1,0.1656441717791411,1,1,0,2,0.9971899832673681
17177.0,141,29,119.5,2,2,1,221,1,0.204225352112676,1,2,0,2,0.9905249155003573
17178.0,367,32,436.71,1,3,2,132,1,0.0869565217391304,1,1,0,2,0.9999283053815374
17179.0,18,78,795.47,4,4,3,443,0,4.105263157894737,0,2,0,0,0.8802173397550428
17180.0,58,283,1455.95,3,5,4,354,0,4.796610169491525,0,0,0,5,0.6468666667711809
17181.0,9,7,225.45,5,1,1,511,0,0.7,0,2,0,2,0.6335471461474058
17182.0,58,6,321.3,3,1,2,312,0,0.1016949152542373,0,2,0,2,0.6354526991449748
17184.0,205,14,198.41000000000005,1,2,1,121,1,0.0679611650485436,1,1,0,2,0.9992481057537073
17185.0,227,44,229.46,1,3,1,131,1,0.1929824561403508,1,1,0,2,0.9882781039772819
17187.0,162,13,263.76,2,1,2,212,1,0.0797546012269938,1,1,0,2,0.9990653382247668
17188.0,71,93,2086.25,2,4,5,245,0,1.2916666666666667,1,2,0,0,0.9433388537112524
17189.0,196,62,573.23,1,4,3,143,1,0.3147208121827411,1,1,0,2,0.942497321989425
17190.0,39,176,1298.3,3,5,4,354,0,4.4,0,2,0,5,0.9859160058334486
17191.0,4,339,2715.42,5,5,5,555,0,67.8,0,0,0,5,0.9222846799914245
17192.0,172,21,77.83,2,2,1,221,1,0.1213872832369942,1,1,0,2,0.9978726873158461
17193.0,22,13,580.14,4,1,3,413,0,0.5652173913043478,0,2,0,0,0.725247513080467
17194.0,166,32,549.88,2,3,3,233,1,0.1916167664670658,1,1,0,2,0.9982328374246491
17195.0,291,31,562.98,1,2,3,123,1,0.1061643835616438,1,1,0,2,0.9993670282178861
17196.0,63,104,352.9,3,4,2,342,0,1.625,1,2,0,0,0.7049717683160585
17198.0,1,77,521.66,5,4,3,543,0,38.5,0,2,0,0,0.8737810424612222
17199.0,218,9,145.12,1,1,1,111,1,0.0410958904109589,1,1,0,2,0.9991595088650174
17200.0,23,25,356.71,4,2,2,422,0,1.0416666666666667,0,2,0,2,0.5461946146405707
17201.0,159,147,883.81,2,5,3,253,1,0.91875,1,1,0,1,0.9993787130116973
17202.0,56,8,160.65,3,1,1,311,0,0.1403508771929824,0,2,0,2,0.7089669064636989
17203.0,24,118,2012.03,4,4,4,444,0,4.72,0,2,0,5,0.7626069146132158
17204.0,10,123,3910.78,5,4,5,545,0,11.181818181818182,0,2,0,5,0.9866837105512435
17205.0,52,22,615.27,3,2,3,323,0,0.4150943396226415,0,2,0,0,0.6585939752394133
17207.0,288,67,303.22,1,4,2,142,1,0.231833910034602,1,1,0,1,0.5777650188793286
17208.0,31,24,115.35,4,2,1,421,0,0.75,0,2,0,0,0.6379295737540909
17209.0,285,40,611.6,1,3,3,133,1,0.1398601398601398,1,1,0,2,0.998976743731534
17210.0,28,54,253.37,4,3,2,432,0,1.862068965517241,0,2,0,0,0.9197774024270547
17211.0,5,167,1702.43,5,5,4,554,0,27.83333333333333,0,2,0,5,0.9903960565092886
17212.0,94,25,567.5600000000001,2,2,3,223,1,0.2631578947368421,1,2,0,2,0.8016977041208301
17213.0,2,134,2337.85,5,5,5,555,0,44.66666666666666,0,2,0,5,0.9614205050257516
17215.0,100,11,186.15,2,1,1,211,1,0.1089108910891089,1,2,0,2,0.9542133205878405
17216.0,190,14,65.05,1,2,1,121,1,0.0732984293193717,1,1,0,2,0.9986475350616434
17217.0,255,20,104.5,1,2,1,121,1,0.078125,1,1,0,2,0.9991629068617371
17218.0,4,251,2231.96,5,5,5,555,0,50.2,0,0,0,5,0.985856759400665
17219.0,52,25,144.9,3,2,1,321,0,0.4716981132075472,0,2,0,0,0.5433168588535683
17220.0,53,209,1283.5,3,5,4,354,0,3.87037037037037,0,2,0,5,0.9253884673025441
17221.0,227,63,643.39,1,4,3,143,1,0.2763157894736842,1,1,0,2,0.956852549991722
17222.0,113,85,1250.86,2,4,4,244,1,0.7456140350877193,1,2,0,0,0.9757596758285271
17223.0,4,52,446.74,5,3,2,532,0,10.4,0,2,0,0,0.8891854659090207
17224.0,137,8,100.86,2,1,1,211,1,0.0579710144927536,1,2,0,2,0.9969636584997884
17225.0,217,5,131.15,1,1,1,111,1,0.0229357798165137,1,1,0,2,0.9989699111458722
